id,report_type_metric_sub_metric_id,question_id,order_id,created_by,"created_at",updated_by,"updated_at",deleted_by,"deleted_at"
1062,271,110,107,13,"2011-01-10 10:16:07",13,"2011-01-10 10:16:07",NULL,NULL
1063,1,5,108,13,"2011-01-10 11:09:43",13,"2011-01-10 11:10:21",NULL,NULL
1064,293,1,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1065,293,2,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1066,293,3,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1067,293,4,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1068,293,5,5,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1069,294,6,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1070,294,7,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1071,294,8,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1072,294,9,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1073,294,101,5,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1074,295,10,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1075,295,11,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1076,295,12,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1077,296,102,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1078,296,13,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1079,296,14,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1080,296,15,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1081,297,103,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1082,297,18,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1083,297,19,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1084,297,20,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1085,297,110,5,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1086,298,104,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1087,298,23,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1088,298,24,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1089,298,95,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1090,299,25,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1091,299,26,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1092,300,27,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1093,300,28,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1094,300,29,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1095,300,30,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1096,301,31,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1097,301,32,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1098,301,34,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1099,301,33,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1100,302,35,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1101,302,36,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1102,302,37,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1103,303,38,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1104,303,39,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1105,303,40,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1106,303,41,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1107,304,42,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1108,304,43,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1109,304,44,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1110,304,45,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1111,305,46,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1112,305,48,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1113,305,47,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1114,305,49,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1115,305,96,5,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1116,306,50,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1117,306,51,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1118,306,52,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1119,306,53,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1120,306,97,5,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1121,307,54,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1122,307,55,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1123,308,56,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1124,308,57,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1125,308,58,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1126,308,59,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1127,309,60,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1128,309,61,2,13,"2011-04-13 13:42:09",13,"2011-07-27 13:14:08",NULL,NULL
1129,309,62,3,13,"2011-04-13 13:42:09",13,"2011-07-27 13:14:08",NULL,NULL
1130,310,63,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1131,310,64,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1132,310,65,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1133,311,66,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1134,311,67,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1135,312,68,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1136,312,69,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1137,312,70,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1138,313,71,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1139,313,72,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1140,313,105,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1141,313,73,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1142,313,74,5,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1143,313,106,6,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1144,314,75,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1145,314,76,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1146,314,77,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1147,315,78,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1148,315,79,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1149,315,98,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1150,316,107,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1151,316,80,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1152,316,81,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1153,316,82,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1154,317,108,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1155,317,85,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1156,317,86,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1157,317,87,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1158,318,109,1,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1159,318,90,2,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1160,318,91,3,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1161,318,92,4,13,"2011-04-13 13:42:09",13,"2011-04-13 13:42:09",NULL,NULL
1162,NULL,NULL,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:46:01",NULL,NULL
1163,319,2,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1164,319,3,3,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1165,319,4,4,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1166,319,5,5,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1167,320,6,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1168,320,7,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1169,320,8,3,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1170,320,9,4,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1171,320,101,5,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1172,321,10,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1173,321,11,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1174,321,12,3,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1175,322,13,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:42:13",NULL,NULL
1176,322,14,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:42:13",NULL,NULL
1177,322,15,3,13,"2011-04-13 16:36:21",13,"2011-04-13 16:42:13",NULL,NULL
1178,322,16,4,13,"2011-04-13 16:36:21",13,"2011-04-13 16:42:13",NULL,NULL
1179,323,18,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:42:13",NULL,NULL
1180,323,19,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:42:13",NULL,NULL
1181,323,20,3,13,"2011-04-13 16:36:21",13,"2011-04-13 16:42:13",NULL,NULL
1182,323,21,4,13,"2011-04-13 16:36:21",13,"2011-04-13 16:42:13",NULL,NULL
1183,323,22,5,13,"2011-04-13 16:36:21",13,"2011-04-13 16:42:13",NULL,NULL
1184,324,104,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1185,324,23,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1186,324,24,3,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1187,324,95,4,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1188,325,25,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1189,325,26,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1190,326,27,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1191,326,28,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1192,326,29,3,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1193,326,30,4,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1194,327,31,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1195,327,32,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1196,327,34,3,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1197,327,33,4,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1198,328,35,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1199,328,36,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1200,328,37,3,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1201,329,38,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1202,329,39,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1203,329,40,3,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1204,329,41,4,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1205,330,42,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1206,330,43,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1207,330,44,3,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1208,330,45,4,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1209,331,46,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1210,331,48,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1211,331,47,3,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1212,331,49,4,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1213,331,96,5,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1214,332,50,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1215,332,51,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1216,332,52,3,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1217,332,53,4,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1218,332,97,5,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1219,333,54,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1220,333,55,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1221,334,56,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1222,334,57,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1223,334,58,3,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1224,334,59,4,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1225,335,60,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1226,335,62,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1227,335,61,3,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1228,336,63,1,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1229,336,64,2,13,"2011-04-13 16:36:21",13,"2011-04-13 16:36:21",NULL,NULL
1230,336,65,3,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1231,337,66,1,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1232,337,67,2,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1233,338,68,1,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1234,338,69,2,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1235,338,70,3,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1236,339,71,1,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1237,339,72,2,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1238,339,105,3,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1239,339,73,4,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1240,339,74,5,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1241,339,106,6,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1242,340,75,1,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1243,340,76,2,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1244,340,77,3,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1245,341,78,1,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1246,341,79,2,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1247,341,98,3,13,"2011-04-13 16:36:22",13,"2011-04-13 16:36:22",NULL,NULL
1248,342,80,1,13,"2011-04-13 16:36:22",13,"2011-04-13 16:42:13",NULL,NULL
1249,342,81,2,13,"2011-04-13 16:36:22",13,"2011-04-13 16:42:13",NULL,NULL
1250,342,82,3,13,"2011-04-13 16:36:22",13,"2011-04-13 16:42:13",NULL,NULL
1251,342,83,4,13,"2011-04-13 16:36:22",13,"2011-04-13 16:42:13",NULL,NULL
1252,343,85,1,13,"2011-04-13 16:36:22",13,"2011-04-13 16:42:13",NULL,NULL
1253,343,86,2,13,"2011-04-13 16:36:22",13,"2011-04-13 16:42:13",NULL,NULL
1254,343,87,3,13,"2011-04-13 16:36:22",13,"2011-04-13 16:42:13",NULL,NULL
1255,343,88,4,13,"2011-04-13 16:36:22",13,"2011-04-13 16:42:13",NULL,NULL
1256,344,90,1,13,"2011-04-13 16:36:22",13,"2011-04-13 16:42:13",NULL,NULL
1257,344,91,2,13,"2011-04-13 16:36:22",13,"2011-04-13 16:42:13",NULL,NULL
1258,344,92,3,13,"2011-04-13 16:36:22",13,"2011-04-13 16:42:13",NULL,NULL
1259,344,93,4,13,"2011-04-13 16:36:22",13,"2011-04-13 16:42:13",NULL,NULL
1260,322,102,0,13,"2011-04-13 16:38:20",13,"2011-04-13 16:42:13",NULL,NULL
1261,323,103,0,13,"2011-04-13 16:38:20",13,"2011-04-13 16:42:13",NULL,NULL
1262,342,107,0,13,"2011-04-13 16:38:20",13,"2011-04-13 16:42:13",NULL,NULL
1263,343,108,0,13,"2011-04-13 16:38:20",13,"2011-04-13 16:42:13",NULL,NULL
1264,344,109,0,13,"2011-04-13 16:38:20",13,"2011-04-13 16:42:13",NULL,NULL
1265,322,17,0,13,"2011-04-13 16:42:13",13,"2011-04-13 16:42:13",NULL,NULL
1266,342,84,0,13,"2011-04-13 16:42:13",13,"2011-04-13 16:42:13",NULL,NULL
1267,343,89,0,13,"2011-04-13 16:42:13",13,"2011-04-13 16:42:13",NULL,NULL
1268,344,94,0,13,"2011-04-13 16:42:13",13,"2011-04-13 16:42:13",NULL,NULL
1269,324,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1270,325,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1271,326,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1272,327,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1273,328,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1274,329,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1275,330,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1276,331,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1277,332,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1278,333,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1279,334,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1280,335,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1281,336,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1282,337,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1283,338,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1284,339,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1285,340,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1286,341,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1287,342,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1288,343,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1289,344,NULL,0,13,"2011-04-13 16:46:01",13,"2011-04-13 16:46:01",NULL,NULL
1290,345,1,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1291,345,2,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1292,345,3,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1293,345,4,4,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1294,345,5,5,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1295,346,6,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1296,346,7,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1297,346,8,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1298,346,9,4,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1299,346,101,5,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1300,347,10,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1301,347,11,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1302,347,12,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1303,348,13,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1304,348,14,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1305,348,15,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1306,348,16,4,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1307,349,103,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1308,349,18,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1309,349,19,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1310,349,20,4,13,"2011-04-13 17:33:39",13,"2011-04-13 17:33:39",NULL,NULL
1311,349,21,5,13,"2011-04-13 17:33:39",13,"2011-04-13 17:50:58",NULL,NULL
1312,350,104,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1313,350,23,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1314,350,24,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1315,350,95,4,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1316,351,25,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1317,351,26,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1318,352,27,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1319,352,28,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1320,352,29,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1321,352,30,4,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1322,353,31,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1323,353,32,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1324,353,33,3,13,"2011-04-13 17:33:39",13,"2011-05-16 11:47:31",NULL,NULL
1325,353,34,4,13,"2011-04-13 17:33:39",13,"2011-05-16 11:47:31",NULL,NULL
1326,354,35,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1327,354,36,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1328,354,37,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1329,355,38,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1330,355,39,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1331,355,40,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1332,355,41,4,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1333,356,42,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1334,356,43,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1335,356,44,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1336,356,45,4,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1337,357,46,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1338,357,48,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1339,357,47,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1340,357,49,4,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1341,357,96,5,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1342,358,50,1,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1343,358,51,2,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
1344,358,52,3,13,"2011-04-13 17:33:39",13,"2011-04-13 17:44:15",NULL,NULL
